id,Date,satisfaction,nps,frustrations,like_best,satisfaction_matrix:Content_accuracy,satisfaction_matrix:Ease_of_use,satisfaction_matrix:Information_provided_is_up_to_da,satisfaction_matrix:Information_is_easy_to_find,satisfaction_matrix:Visual_appeal,tasks,Look_something_up,Learn_something_new,Find_code_samples,Evaluate_a_product_service,Solve_a_problem,Find_a_reference_architecture,Find_information_about_getting_s,What_is_your_job_role_Enter_stud,What_is_your_age_,gender_dropdown,How_many_years_of_experience_do_,What_are_the_primary_technologie,How_many_employees_does_your_com,URL,Location,Total Time,Device type,Browser,System,IP,visitorId
706,2/24/20 19:40,1,1,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/es-es/OfficeUpdates/update-history-office-2019,,106s,Desktop,Chrome 0.0.0,Win10,,
707,2/24/20 19:30,7,10,,,7,6,6,6,6,Find_a_reference_architecture / Look_something_up / Find_code_samples,7,,7,,,6,,Senior Software Developer,35-44_years_old,Male,9,c#,1000+,https://docs.microsoft.com/en-us/dotnet/api/system.collections.generic.sortedset-1?view=netframework-4.8,,1406s,Desktop,Opera 0.0.0,Win10,,
708,2/24/20 19:22,5,8,No SQL Books Online anymore,Starting to learn where everthing is...again,5,4,6,3,4,Solve_a_problem / Learn_something_new / Find_a_reference_architecture / Look_something_up / Find_information_about_getting_s / Find_code_samples,4,4,3,,4,5,4,DBA,55-64_years_old,Male,20,SQL Server,500,https://docs.microsoft.com/en-us/sql/database-engine/availability-groups/windows/create-or-configure-an-availability-group-listener-sql-server?view=sql-server-ver15,,122s,Desktop,Firefox 68.0.0,Win10,,
709,2/24/20 19:14,7,10,,,7,7,7,7,7,Look_something_up,7,,,,,,,student,18-24_years_old,Male,,,,https://docs.microsoft.com/en-us/collaborate/connect-redirect,,47s,Desktop,Chrome 0.0.0,Win10,,
710,2/24/20 19:13,7,9,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/sql/ssdt/download-sql-server-data-tools-ssdt?view=sql-server-ver15#ssdt-for-vs-2017-standalone-installer,,902s,Desktop,IE 18.18363.0,Win10,,
711,2/24/20 18:57,7,8,,,6,6,6,6,6,Look_something_up,6,,,,,,,student,25-34_years_old,Male,3,java,29000,https://docs.microsoft.com/en-us/graph/use-the-api,,56s,Desktop,Firefox 73.0.0,Win10,,
712,2/24/20 18:19,5,7,Better search within topics,easy access,5,5,4,3,6,Look_something_up / Find_a_reference_architecture,3,,,,,3,,scrum master,45-54_years_old,Male,25,.Net,"10,000",https://docs.microsoft.com/en-us/windows/win32/uxguide/ctrl-check-boxes,,158s,Desktop,Chrome 0.0.0,Win10,,
713,2/24/20 17:18,4,5,,,4,,4,4,5,Find_code_samples / Look_something_up,,,2,,,,,,,,,,,https://docs.microsoft.com/ru-ru/visualstudio/ide/signing-in-to-visual-studio?view=vs-2019,,31s,Desktop,Chrome 0.0.0,Win7,,
714,2/24/20 17:13,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/bingmaps/v8-web-control/map-control-concepts/user-location/continuously-tracking-a-user-location-example,,14s,Desktop,Chrome 0.0.0,Win10,,
715,2/24/20 16:49,6,10,,,7,7,7,5,7,Solve_a_problem / Find_information_about_getting_s / Learn_something_new,,7,,,6,,7,software developer,35-44_years_old,Male,14,"javascript, java",>1000,https://docs.microsoft.com/en-us/azure/devops/pipelines/get-started/key-pipelines-concepts?view=azure-devops,,102s,Desktop,Safari 13.0.5,MacOSX,,
716,2/24/20 16:27,6,10,,,5,6,5,6,6,Look_something_up / Find_code_samples / Find_information_about_getting_s / Learn_something_new / Solve_a_problem / Evaluate_a_product_service / Find_a_reference_architecture,6,6,5,6,6,6,6,Systems Engineer,35-44_years_old,Female,20,English,325,https://docs.microsoft.com/en-us/deployedge/edge-configuration-and-experiments,,203s,Desktop,Chrome 0.0.0,Win10,,
717,2/24/20 16:00,7,10,,,7,7,7,7,7,Find_information_about_getting_s / Find_code_samples / Solve_a_problem / Find_a_reference_architecture / Look_something_up / Learn_something_new / Evaluate_a_product_service,7,7,7,7,7,7,7,IT manager,35-44_years_old,Male,10,microsoft cloud,1700,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/gateway-management,,155s,Desktop,Chrome 0.0.0,Win10,,
718,2/24/20 15:43,1,10,sjadalasmr2,wsad,7,7,7,7,7,Find_code_samples / Evaluate_a_product_service / Solve_a_problem / Find_information_about_getting_s / Look_something_up / Learn_something_new / Find_a_reference_architecture,7,7,7,7,7,7,7,sjadalasmr2,,,whs,sjads,,https://docs.microsoft.com/en-us/azure/information-protection/infoprotect-quick-start-tutorial,,342s,Desktop,IE 17.17134.0,Win10,,
719,2/24/20 15:22,4,9,"Please bring back the option to read in English, i am tired of changig the URL to en-Us all the time...",,5,3,5,6,7,Look_something_up / Find_a_reference_architecture,7,,,,,6,,Senior Developer,25-34_years_old,Male,10+,"C#, Javascript, Typescript, Angular",250,https://docs.microsoft.com/en-US/dotnet/api/system.reflection.assembly.getexecutingassembly?view=netframework-4.8,,178s,Desktop,Chrome 0.0.0,Win10,,
720,2/24/20 15:03,7,10,,,7,7,7,7,7,Find_information_about_getting_s / Learn_something_new,,7,,,,,7,Case Manager,55-64_years_old,Female,28,,500,https://docs.microsoft.com/en-us/deployoffice/privacy/optional-connected-experiences,,82s,Desktop,Chrome 0.0.0,Win10,,
721,2/24/20 14:45,5,7,"More code examples, more best practices for industires, more blog articels from ms mvps, more whitepapers",Much better documentation than the competitors,6,7,4,4,6,Look_something_up / Evaluate_a_product_service / Find_code_samples / Learn_something_new / Find_a_reference_architecture / Solve_a_problem,6,2,4,4,6,2,,bi developer,25-34_years_old,Male,6,"SQL Server, C#",36000,https://docs.microsoft.com/en-us/sql/master-data-services/add-update-and-delete-data-master-data-services?view=sql-server-2014,,3587s,Desktop,Chrome 0.0.0,Win10,,
722,2/24/20 14:36,6,8,C# UWP docs are not as useful as C# .net docs,examples,7,7,5,6,6,Find_code_samples / Look_something_up / Solve_a_problem,6,,2,,4,,,Professional Engineer,45-54_years_old,Male,24,c#,150,https://docs.microsoft.com/en-us/windows/uwp/devices-sensors/gatt-client,,132s,Desktop,Chrome 0.0.0,Win10,,
723,2/24/20 14:19,7,10,,,7,7,7,7,7,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/microsoftteams/upgrade-and-coexistence-of-skypeforbusiness-and-teams,,214s,Desktop,Chrome 0.0.0,Win7,,
724,2/24/20 14:13,7,10,,,7,7,7,7,7,Look_something_up / Learn_something_new,7,7,,,,,,Associate Consultant - Developer,18-24_years_old,Male,1.8,C#,,https://docs.microsoft.com/en-us/dotnet/framework/winforms/controls/how-to-customize-sorting-in-the-windows-forms-datagridview-control,,63s,Desktop,Chrome 0.0.0,Win10,,
725,2/24/20 13:57,7,10,,,6,7,5,6,6,Learn_something_new / Solve_a_problem / Look_something_up / Find_information_about_getting_s,6,6,,,6,,6,Support Escalation Engineer,45-54_years_old,Male,25,,,https://docs.microsoft.com/en-us/windows/win32/api/wuapi/nf-wuapi-iinstallationagent-recordinstallationresult,,108s,Desktop,Chrome 0.0.0,Win10,,
726,2/24/20 13:57,4,5,"More examples and specifics of C++ and C# user authentication would be appreciated, especially when supporting both local account and domain accounts.",Good reference for Win32 functions that are otherwise hard to understand.,5,7,6,5,7,Solve_a_problem / Find_code_samples / Look_something_up / Learn_something_new,5,6,4,,6,,,Software Engineer,25-34_years_old,Prefer_not_to_answer,,,,https://docs.microsoft.com/en-us/windows/win32/api/winbase/nf-winbase-logonusera,,480s,Desktop,Chrome 0.0.0,Win10,,
727,2/24/20 13:50,5,9,"it is not as vast in scope as the application behind it. also i dont like that im often redirected to de-de page, probably based on my IP",it is vast in scope,,,,,,,,,,,,,,ax consultant,35-44_years_old,,,,,https://docs.microsoft.com/en-us/dynamics365/finance/cash-bank-management/cash-flow-forecasting,,130s,Desktop,Chrome 0.0.0,Win10,,
728,2/24/20 13:29,6,10,More complete and up/to date documentation.,Mostly nice quality.,6,6,3,4,5,Learn_something_new / Evaluate_a_product_service / Look_something_up / Solve_a_problem / Find_information_about_getting_s / Find_code_samples / Find_a_reference_architecture,6,6,5,4,5,6,5,Cloud Platform Lead (Architect),45-54_years_old,Male,26,"KQL, Python, Scala, .Net, SQL, Azure",5500,https://docs.microsoft.com/en-us/azure/kusto/management/create-table-command,,216s,Desktop,Chrome 0.0.0,Win10,,
729,2/24/20 13:28,1,4,The incremental refresh does not work for pbi pro,It is not updated,2,4,1,3,4,Solve_a_problem,,,,,1,,,BI consultant,45-54_years_old,Female,25,"TSQL, VSTS, D365FO",50-100,https://docs.microsoft.com/en-us/power-bi/service-premium-incremental-refresh,,513s,Desktop,Chrome 0.0.0,Win10,,
730,2/24/20 12:42,7,10,save all my documents at one place,one folder for each separate file,7,7,7,7,7,Look_something_up,7,,,,,,,,35-44_years_old,Female,10,english,"10,000",https://docs.microsoft.com/en-us/office/troubleshoot/,,131s,Desktop,IE 18.18362.0,Win10,,
731,2/24/20 12:29,5,5,,,5,5,5,5,5,Find_code_samples,,,4,,,,,,,,,,,https://docs.microsoft.com/en-us/visualstudio/releasenotes/vs2015-update3-vs,,434s,Desktop,Chrome 0.0.0,Win10,,
732,2/24/20 12:27,7,10,,,7,7,7,7,7,Find_code_samples / Solve_a_problem / Look_something_up / Find_information_about_getting_s / Learn_something_new,7,7,7,,7,,7,devOps,25-34_years_old,Male,13,C# / JS,>1000,https://docs.microsoft.com/pl-pl/dotnet/api/system.collections.concurrent.concurrentdictionary-2?view=netframework-4.8,,256s,Desktop,Chrome 0.0.0,Win10,,
733,2/24/20 12:25,6,8,The Search function doesnít seem as robust for key words. Unsure of this after only two searches.,Thoroughness with links to additional detail.,7,7,5,3,4,Find_information_about_getting_s / Look_something_up / Learn_something_new,3,6,,,,,7,Program manager,45-54_years_old,Male,22,,"22,000",https://docs.microsoft.com/en-us/search/?search=channel%20moderation%20in%20microsoft%20teams&category=Documentation&scope=Teams&skip=0,,274s,Desktop,Safari 13.0.5,MacOSX,,
734,2/24/20 12:12,5,5,dont waste my time,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/cs-cz/dotnet/api/system.comparison-1?view=netframework-4.8,,33s,Desktop,Chrome 0.0.0,Win10,,
735,2/24/20 12:08,6,9,,,6,6,6,5,6,Look_something_up / Solve_a_problem / Find_a_reference_architecture / Find_code_samples,6,,6,,6,6,,,,,,,,https://docs.microsoft.com/en-us/azure/templates/microsoft.network/2019-05-01/frontdoors,,59s,Desktop,Chrome 0.0.0,Win10,,
736,2/24/20 12:08,6,9,,,5,6,6,6,5,Find_code_samples / Look_something_up / Solve_a_problem,5,,5,,6,,,Consultant,55-64_years_old,Male,31,"Windows, Servers, powershell",600,https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2012-r2-and-2012/dn789190(v%3Dws.11),,83s,Desktop,Chrome 0.0.0,Win10,,
737,2/24/20 11:41,5,7,,,5,5,5,5,5,Find_information_about_getting_s / Learn_something_new / Solve_a_problem / Look_something_up / Find_code_samples,5,5,5,,5,,5,,,,,,,https://docs.microsoft.com/en-us/office365/enterprise/use-office-365-cdn-with-spo,,63s,Desktop,Chrome 0.0.0,Win10,,
738,2/24/20 11:29,7,10,New services such as the face API have less documentation and tutorials than desired.,Dark mode is beautiful and the page layouts are amazingly easy to navigate.,7,7,7,7,7,Find_information_about_getting_s / Evaluate_a_product_service / Learn_something_new / Solve_a_problem / Find_a_reference_architecture / Look_something_up / Find_code_samples,7,5,6,5,7,7,7,Engineer,25-34_years_old,Male,2,ASP.Net Core,1,https://docs.microsoft.com/en-us/aspnet/core/mvc/views/partial?view=aspnetcore-3.1,,190s,Mobile Phone,Safari 13.0.5,iOS,,
739,2/24/20 10:50,6,8,,,7,7,7,7,7,Find_code_samples / Look_something_up / Learn_something_new,6,5,7,,,,,,45-54_years_old,Male,,,,https://docs.microsoft.com/en-us/dotnet/api/system.collections.arraylist.copyto?view=netframework-4.8,,79s,Desktop,Chrome 0.0.0,Win10,,
740,2/24/20 10:50,7,10,More code examples,,7,7,7,7,7,Look_something_up / Solve_a_problem / Find_a_reference_architecture / Find_information_about_getting_s / Learn_something_new / Find_code_samples,7,7,6,,5,7,7,IT Manager,35-44_years_old,Male,25,"Azure, SQL, PowerBI, Javascript",1300,https://docs.microsoft.com/en-us/sql/t-sql/spatial-geography/stendpoint-geography-data-type?view=sql-server-ver15,,187s,Desktop,Chrome 0.0.0,Win10,,
741,2/24/20 10:27,7,1,,,,,,,,Solve_a_problem,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/dotnet/framework/migration-guide/how-to-determine-which-versions-are-installed,,62s,Desktop,Chrome 0.0.0,Win7,,
742,2/24/20 10:27,7,10,,,7,7,7,7,7,,,,,,,,,,,,,,,https://docs.microsoft.com/en-gb/azure/data-factory/introduction,,664s,Desktop,Chrome 0.0.0,Win10,,
743,2/24/20 10:15,6,10,,,5,5,6,5,6,Look_something_up / Learn_something_new / Find_information_about_getting_s / Solve_a_problem,4,6,,,6,,6,it-supporter,45-54_years_old,Male,5,,,https://docs.microsoft.com/en-us/windows/configuration/provisioning-packages/provisioning-install-icd,,348s,Desktop,Chrome 0.0.0,Win10,,
744,2/24/20 9:53,6,9,"poor search functiontech talks missing training material is in some cases extended and better than docs",almost all in one place - would be nice if tech talks and training material was also found in a search,6,7,7,7,7,Learn_something_new / Evaluate_a_product_service / Solve_a_problem / Look_something_up / Find_information_about_getting_s,6,5,,7,6,,7,consultant,45-54_years_old,Male,25,D365FO,3000,https://docs.microsoft.com/en-us/dynamics365/supply-chain/sales-marketing/delivery-dates-available-promise-calculations,,267s,Desktop,Chrome 0.0.0,Win10,,
745,2/24/20 9:36,5,8,,,5,6,5,5,5,,,,,,,,,,,,,,,https://docs.microsoft.com/de-de/windows/security/threat-protection/windows-defender-application-control/windows-defender-application-control-design-guide,,61s,Desktop,Chrome 0.0.0,Win10,,
746,2/24/20 9:32,6,8,,,6,5,5,5,7,Solve_a_problem / Learn_something_new / Find_code_samples,,6,5,,6,,,Software developer,45-54_years_old,Male,17,.Net,,https://docs.microsoft.com/fr-fr/aspnet/mvc/overview/older-versions-1/views/creating-custom-html-helpers-cs,,178s,Desktop,Chrome 0.0.0,Win10,,
747,2/24/20 9:30,7,10,In PowerShell help starting from https://docs.microsoft.com/en-gb/powershell/ it takes me several clicks to get to where I can get help for a specific command. It would be great if there was a direct way to get to the reference section.,Common approach. Detail. Examples. Good on mobile devices.,7,6,7,7,7,Solve_a_problem / Look_something_up / Learn_something_new / Find_code_samples / Find_information_about_getting_s,7,7,7,,7,,7,Data Architect,65-74_years_old,Male,30+,"PowerSHell, SQL, Power BI",1500+,https://docs.microsoft.com/en-gb/powershell/module/microsoft.powershell.management/get-content?view=powershell-5.1,,267s,Desktop,Chrome 0.0.0,Win7,,
748,2/24/20 9:12,7,7,,,,5,,6,7,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/windows-hardware/drivers/driversecurity/windows-security-model,,121s,Desktop,Chrome 0.0.0,Win7,,
749,2/24/20 9:09,6,8,,,5,5,6,6,6,Find_information_about_getting_s / Learn_something_new / Solve_a_problem / Find_a_reference_architecture,,5,,,2,4,5,,18-24_years_old,,,,,https://docs.microsoft.com/en-us/sql/reporting-services/lesson-2-specifying-connection-information-reporting-services?view=sql-server-ver15,,66s,Desktop,Chrome 0.0.0,Win10,,
750,2/24/20 9:06,7,10,I would like to use it offline (air-gapped or very restrictive envs) like visual studio used to be.,,7,7,7,5,5,Look_something_up / Find_information_about_getting_s / Learn_something_new,5,6,,,,,7,senior analyst,45-54_years_old,Male,28,"C#, Typescript, SQL, Java, Kotlin",1000+,https://docs.microsoft.com/en-us/sql/linux/quickstart-install-connect-red-hat?view=sql-server-ver15,,290s,Desktop,Firefox 72.0.0,GNU/Linux,,
751,2/24/20 9:04,7,10,MICROSOFT ROCKKKKSSSSSSS,MICROSOFT ROCKKKKSSSSSSS,7,7,7,7,7,Find_code_samples / Find_a_reference_architecture / Find_information_about_getting_s / Solve_a_problem / Learn_something_new / Evaluate_a_product_service / Look_something_up,7,7,7,7,7,7,7,software developers,25-34_years_old,Male,4,java and now .net core c#,it's capgemini,https://docs.microsoft.com/fr-fr/aspnet/#pivot=core&panel=core_overview,,122s,Desktop,Chrome 0.0.0,Win10,,
752,2/24/20 8:58,5,7,"It does not contain all the necessary information about the product features and ""how to""",,6,6,5,6,5,Solve_a_problem / Look_something_up / Learn_something_new,4,5,,,4,,,,,,,,,https://docs.microsoft.com/en-us/dynamics365/human-resources/hr-admin-whats-new,,102s,Desktop,IE 18.18363.0,Win10,,
753,2/24/20 8:31,5,6,,,5,5,5,5,5,Evaluate_a_product_service,,,,4,,,,,,,,,,https://docs.microsoft.com/zh-cn/windows-hardware/drivers/debugger/debugger-download-symbols#Download_windows,,21s,Desktop,Chrome 0.0.0,Win10,,
754,2/24/20 8:27,2,2,,,2,4,4,3,5,Find_code_samples / Learn_something_new / Solve_a_problem,,4,5,,3,,,Software Developer,25-34_years_old,Male,5,"Asp.Net, C#",450000,https://docs.microsoft.com/en-us/previous-versions/dd547590(v=vs.100)?redirectedfrom=MSDN#deployment,,121s,Desktop,Chrome 0.0.0,Win10,,
755,2/24/20 8:07,1,0,,,2,1,3,1,4,Learn_something_new / Solve_a_problem / Find_code_samples,,2,2,,2,,,,45-54_years_old,Male,35,,,https://docs.microsoft.com/en-us/dotnet/framework/migration-guide/how-to-determine-which-versions-are-installed,,98s,Desktop,IE 11.0.0,Win10,,
756,2/24/20 7:38,6,8,"Some pages are less accessible in dark mode, mostly due to figures and images being made before dark mode was a thing.","Huge fan of dark mode.Really appreciate the feedback field in the bottom of documents, and your response speed.",5,5,6,4,6,Look_something_up / Solve_a_problem / Learn_something_new,5,6,,,6,,,O365 Backend support,25-34_years_old,Male,2,"Powershell, O365/Exchange",~2k,https://docs.microsoft.com/en-us/windows-server/administration/openssh/openssh_keymanagement,,422s,Desktop,Chrome 0.0.0,Win10,,
757,2/24/20 7:16,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/zh-tw/aspnet/core/tutorials/signalr-blazor-webassembly?view=aspnetcore-3.1&tabs=visual-studio,,11s,Desktop,Chrome 0.0.0,Win10,,
758,2/24/20 7:11,1,1,,,,,,,,,,,,,,,,,,Female,,,,https://docs.microsoft.com/tr-tr/windows-hardware/manufacture/desktop/configure-a-windows-repair-source,,106s,Desktop,Chrome 0.0.0,Win10,,
759,2/24/20 7:10,4,8,,,4,6,6,5,6,Look_something_up / Find_a_reference_architecture / Find_code_samples / Learn_something_new / Solve_a_problem,5,6,4,,5,4,,enineer,55-64_years_old,Male,25,Basic-A,400,https://docs.microsoft.com/de-de/dotnet/api/system.management.managementclass?view=netframework-4.8,,200s,Desktop,Firefox 73.0.0,Win10,,
760,2/24/20 7:10,5,7,no examples,good examples,6,4,4,3,4,Find_information_about_getting_s / Find_a_reference_architecture / Evaluate_a_product_service / Find_code_samples / Learn_something_new / Look_something_up / Solve_a_problem,3,4,3,3,3,4,4,Programmer,35-44_years_old,Male,10,C#,10+,https://docs.microsoft.com/en-us/dotnet/csharp/expression-trees-explained,,157s,Desktop,Chrome 0.0.0,Win10,,
761,2/24/20 5:49,5,8,They are great :),They are great :),5,5,5,5,5,Learn_something_new / Evaluate_a_product_service / Find_code_samples / Solve_a_problem,,5,5,5,5,,,DB/Middleware/Cloud consultant,35-44_years_old,Female,20,"MS, Oracle",,https://docs.microsoft.com/en-us/sql/tools/bcp-utility?view=sql-server-ver15,,99s,Desktop,Chrome 0.0.0,Win10,,
762,2/24/20 5:18,5,7,,,7,5,4,7,7,Solve_a_problem / Look_something_up / Find_code_samples / Find_a_reference_architecture,7,,7,,6,7,,,35-44_years_old,Male,3,"C#, UiPath",1200,https://docs.microsoft.com/en-us/dotnet/framework/data/adonet/generating-commands-with-commandbuilders,,103s,Desktop,Chrome 0.0.0,Win10,,
763,2/24/20 4:53,6,8,"more practical examples to deploy via Azure DevOps with yaml pipeline (not gui ways in azure devops but IaC) as well as more examples with other languages to work with ARM, not only powershell - very interested in graph api capabilities as well - in general more with IaC and programmatic access",rich and organized content,5,5,6,4,6,Evaluate_a_product_service / Solve_a_problem / Find_a_reference_architecture,,,,6,5,4,,Lead Architect & Tech Lead,35-44_years_old,Male,12,"Bash, Python, Node.js, C++, Rust, Golang, ARM, Az CLI, YAML/JSON",3000+,https://docs.microsoft.com/en-us/azure/virtual-network/virtual-network-ip-addresses-overview-arm,,1496s,Desktop,Firefox 72.0.0,MacOSX,,
764,2/24/20 4:48,7,10,,,7,7,7,7,7,Find_code_samples,,,7,,,,,System Integrator,25-34_years_old,Male,2,,,https://docs.microsoft.com/en-us/sql/reporting-services/report-design/images-report-builder-and-ssrs?view=sql-server-ver15,,61s,Desktop,Chrome 0.0.0,Win7,,
765,2/24/20 4:36,6,9,,,6,7,6,6,5,Find_a_reference_architecture / Solve_a_problem / Find_code_samples,,,5,,6,6,,,25-34_years_old,Female,,,,https://docs.microsoft.com/en-us/azure/service-health/resource-health-alert-arm-template-guide,,86s,Desktop,Chrome 0.0.0,Win10,,
766,2/24/20 4:08,6,9,"No, not at all",Very easy to understand,7,7,6,6,7,Look_something_up / Find_code_samples / Find_a_reference_architecture / Learn_something_new / Solve_a_problem / Find_information_about_getting_s / Evaluate_a_product_service,5,7,7,6,7,5,6,,,Male,20 year's,Electrical engineering,Ten,https://docs.microsoft.com/en-us/azure/active-directory/authentication/,,170s,Mobile Phone,Chrome Mobile 0.0.0,Android,,
767,2/24/20 3:44,6,9,samples not enough,samples will show more details,7,6,6,6,6,Find_information_about_getting_s / Look_something_up / Find_code_samples / Solve_a_problem,6,,6,,5,,6,student,25-34_years_old,Male,5,C#/winform/wpf/C++/MFC,20,https://docs.microsoft.com/en-us/dotnet/api/system.windows.controls.tabcontrol?view=netframework-4.8,,480s,Desktop,Chrome 0.0.0,Win10,,
768,2/24/20 3:25,7,10,,,7,7,7,7,7,Learn_something_new,,7,,,,,,,,,,,,https://docs.microsoft.com/zh-cn/aspnet/core/getting-started/?view=aspnetcore-3.1&tabs=windows,,265s,Desktop,Firefox 73.0.0,Win10,,
769,2/24/20 3:11,7,10,,,7,7,7,7,7,Look_something_up / Find_a_reference_architecture / Solve_a_problem / Learn_something_new,7,7,,,7,7,,IT,25-34_years_old,Male,5,Chinese,20,https://docs.microsoft.com/zh-cn/azure/active-directory/,,97s,Desktop,Firefox 73.0.0,Win10,,
770,2/24/20 3:04,7,10,,,7,7,7,7,7,Solve_a_problem,,,,,7,,,,,,,,,https://docs.microsoft.com/en-us/sysinternals/downloads/,,29s,Desktop,Chrome 0.0.0,Win10,,
771,2/24/20 3:02,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/zh-cn/windows-server/remote/remote-desktop-services/clients/remote-desktop-ios,,22s,Desktop,Chrome 0.0.0,Win10,,
772,2/24/20 3:01,7,10,,,7,7,7,7,7,Find_code_samples / Solve_a_problem,,,7,,7,,,,,,,c++,,https://docs.microsoft.com/en-us/windows/win32/api/winuser/nf-winuser-messagebox,,101s,Desktop,Chrome 0.0.0,Win10,,
773,2/24/20 2:48,7,9,,,6,7,6,6,7,Look_something_up / Learn_something_new / Find_code_samples / Find_a_reference_architecture / Evaluate_a_product_service / Find_information_about_getting_s,,,,,,,,,,,,,,https://docs.microsoft.com/en-au/azure/api-management/api-management-key-concepts,,44s,Desktop,Chrome 0.0.0,Win10,,
774,2/24/20 1:24,7,10,not,Example,5,7,7,6,6,Learn_something_new / Find_code_samples / Solve_a_problem,,7,4,,3,,,hobbyist,35-44_years_old,Male,10,C#,10,https://docs.microsoft.com/zh-cn/dotnet/csharp/language-reference/configure-language-version,,219s,Desktop,IE 11.0.0,Win10,,
775,2/24/20 0:27,4,7,"The list of documents is so large that I always use Google to find anything.A useful natural language search would be useful. (And dont tell me to use Bing. It's just useless...  which is why I have to use Google)",,6,3,3,1,5,Look_something_up / Find_code_samples / Find_a_reference_architecture,2,,4,,,5,,Computer Programmer,55-64_years_old,Male,30,"C#, HTML, CSS, T-SQL",25,https://docs.microsoft.com/en-us/azure/backup/backup-azure-arm-restore-vms,,291s,Desktop,Chrome 0.0.0,Win10,,
776,2/23/20 23:05,3,4,"Sample of different cases, also if it applicable to have a web compiler to try different cases.",,6,7,6,2,5,Find_code_samples / Find_a_reference_architecture / Solve_a_problem / Look_something_up,4,,2,,2,3,,BI senior associate,25-34_years_old,Male,11,"SQL, C#",350,https://docs.microsoft.com/en-us/dax/sum-function-dax#return-value,,289s,Mobile Phone,Chrome 0.0.0,Android,,
777,2/23/20 21:52,4,4,in the learn curve,in the learn curve,3,3,3,3,3,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/power-bi/refresh-data,,53s,Desktop,Chrome 0.0.0,Win7,,
778,2/23/20 21:44,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/ru-ru/visualstudio/install/create-an-offline-installation-of-visual-studio?view=vs-2019,,26s,Desktop,Chrome 0.0.0,Win7,,
779,2/23/20 21:38,4,5,n/a,mostly everything,4,4,4,4,4,Find_information_about_getting_s,,,,,,,4,,55-64_years_old,Female,n/a,english,to many to count,https://docs.microsoft.com/en-us/workplace-analytics/myanalytics/overview/better-work-habits,,145s,Desktop,IE 11.0.0,Win10,,
780,2/23/20 21:20,7,10,,,7,7,7,7,6,Learn_something_new / Evaluate_a_product_service / Find_a_reference_architecture / Find_information_about_getting_s,,7,,4,,5,7,,45-54_years_old,Male,20,.net sql server,4,https://docs.microsoft.com/en-us/azure/virtual-machines/windows/create-portal-availability-zone,,98s,Desktop,Chrome 0.0.0,Win10,,
781,2/23/20 21:01,7,10,,"To-the-point  text, clear samples  Like it!",7,7,7,7,7,Find_code_samples / Learn_something_new / Look_something_up,7,7,7,,,,,,,,20,C# and c++,"3, me, myself and I",https://docs.microsoft.com/en-us/dotnet/api/system.boolean?view=netframework-4.8,,244s,Desktop,Chrome 0.0.0,Win10,,
782,2/23/20 19:34,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/sql/relational-databases/tutorial-signing-stored-procedures-with-a-certificate?view=sql-server-ver15,,231s,Desktop,Chrome 0.0.0,Win10,,
783,2/23/20 19:06,5,8,"At least the various APIs documentation should have more working samples, similar to what can be found on cplusplus.com for each class, function etc.Documentation seems incomplete at times and I have to search elsewhere for more information.Sometimes there are multiple ways to get information on the same topic which makes the process more tedious than it could be.",Most times there is enough information to help with the task at hand.,7,5,6,4,3,Find_code_samples / Look_something_up / Learn_something_new,5,5,3,,,,,,,,,,,https://docs.microsoft.com/en-us/visualstudio/ide/creating-solutions-and-projects?view=vs-2015&redirectedfrom=MSDN,,1438s,Desktop,Chrome 0.0.0,Win10,,
784,2/23/20 18:10,7,10,,,7,7,7,7,7,Solve_a_problem / Learn_something_new,,6,,,7,,,,,,,,,https://docs.microsoft.com/en-us/previous-versions/msp-n-p/ff648032(v=pandp.10),,100s,Desktop,Maxthon 0.0.0,Win7,,
785,2/23/20 17:47,1,0,,,1,1,1,1,1,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/office/troubleshoot/excel/crashing-issues-with-excel,,294s,Desktop,Chrome 0.0.0,Win10,,
786,2/23/20 17:20,6,8,,,5,5,5,5,5,Look_something_up / Solve_a_problem / Learn_something_new / Find_code_samples,6,5,5,,5,,,student,18-24_years_old,Male,7,"C#, .NET, C++",0,https://docs.microsoft.com/en-us/uwp/toolkits/winui3/,,81s,Desktop,Chrome 0.0.0,Win10,,
